id,opened,symbol,strategy,expiry,legs_json,net_credit,max_loss,qty,status,settle_spot,pnl_gross,fees,pnl_net,closed,context
BTC-long_strangle-20260808084824,2026-08-08T08:48:24.418218,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 12.45243975, ""symbol"": ""C-BTC-65200-080826""}, {""type"": ""put"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 12.11585989, ""symbol"": ""P-BTC-64800-080826""}]",-0.0246,0.0246,4070,settled,64990.1,-0.0246,0.001,-0.0256,2026-08-08,"{""entry_spot"": 64990.1, ""entry_iv"": 8.35, ""qty"": 4070, ""pop"": 0.272, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.2978, ""net_vega"": 0.0054, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 1.03, ""max_pain"": 65000.0, ""skew"": -0.6, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-cheap_strangle-20260808084825,2026-08-08T08:48:25.064327,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 4.80458287, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 3.45282689, ""symbol"": ""P-BTC-64600-080826""}]",-0.0083,0.0083,12110,settled,64990.1,-0.0083,0.0003,-0.0086,2026-08-08,"{""entry_spot"": 64990.1, ""entry_iv"": 8.35, ""qty"": 12110, ""pop"": 0.094, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.1766, ""net_vega"": 0.0024, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 1.03, ""max_pain"": 65000.0, ""skew"": -0.6, ""support"": 64800.0, ""resistance"": 65800.0}"
ETH-long_strangle-20260808084825,2026-08-08T08:48:25.926823,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 1.33647186, ""symbol"": ""C-ETH-1920-080826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.46896047, ""symbol"": ""P-ETH-1910-080826""}]",-0.0181,0.0181,5540,settled,1916.95,-0.0181,0.0007,-0.0188,2026-08-08,"{""entry_spot"": 1916.95, ""entry_iv"": 13.05, ""qty"": 5540, ""pop"": 0.458, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0018, ""net_theta"": -0.1403, ""net_vega"": 0.0021, ""net_gamma"": 0.00089, ""bias"": ""Neutral"", ""pcr"": 0.77, ""max_pain"": 1920.0, ""skew"": 0.3, ""support"": 1900.0, ""resistance"": 2040.0}"
BTC-long_strangle-20260808093250,2026-08-08T09:32:50.122711,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 8.87069985, ""symbol"": ""C-BTC-65200-080826""}, {""type"": ""put"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 36.01213609, ""symbol"": ""P-BTC-65000-080826""}]",-0.0449,0.0449,2230,settled,65023.4,-0.0449,0.0019,-0.0467,2026-08-08,"{""entry_spot"": 65023.4, ""entry_iv"": 7.5, ""qty"": 2230, ""pop"": 0.537, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0003, ""net_theta"": -0.3664, ""net_vega"": 0.0064, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.97, ""max_pain"": 65000.0, ""skew"": -1.6, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-cheap_strangle-20260808093250,2026-08-08T09:32:50.778073,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 3.72193514, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 0.4547211, ""symbol"": ""P-BTC-64600-080826""}]",-0.0042,0.0042,23940,settled,65023.4,-0.0042,0.0002,-0.0043,2026-08-08,"{""entry_spot"": 65023.4, ""entry_iv"": 7.5, ""qty"": 23940, ""pop"": 0.039, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.0887, ""net_vega"": 0.001, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.97, ""max_pain"": 65000.0, ""skew"": -1.6, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-butterfly-20260808093251,2026-08-08T09:32:51.442464,BTC,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 60.03057483, ""symbol"": ""C-BTC-65000-080826""}, {""type"": ""call"", ""strike"": 65400.0, ""side"": -1, ""entry_premium"": 3.72193514, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""call"", ""strike"": 65400.0, ""side"": -1, ""entry_premium"": 3.72193514, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""call"", ""strike"": 66000.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-66000-080826""}]",-0.0527,0.2527,400,settled,65023.4,-0.0293,0.0038,-0.033,2026-08-08,"{""entry_spot"": 65023.4, ""entry_iv"": 7.5, ""qty"": 400, ""pop"": 0.579, ""why"": ""butterfly pin \u00b7 R:R 1.4 \u00b7 2.5h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": 0.0005, ""net_theta"": -0.0871, ""net_vega"": 0.0027, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.97, ""max_pain"": 65000.0, ""skew"": -1.6, ""support"": 64800.0, ""resistance"": 65800.0, ""rr"": 1.37}"
ETH-long_strangle-20260808093252,2026-08-08T09:32:52.396229,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 0.11159641, ""symbol"": ""C-ETH-1930-080826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.11631855, ""symbol"": ""P-ETH-1910-080826""}]",-0.0023,0.0023,43880,settled,1919.77,-0.0023,0.0001,-0.0024,2026-08-08,"{""entry_spot"": 1919.77, ""entry_iv"": 11.6, ""qty"": 43880, ""pop"": 0.088, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.0531, ""net_vega"": 0.0006, ""net_gamma"": 0.00032, ""bias"": ""Neutral"", ""pcr"": 0.75, ""max_pain"": 1920.0, ""skew"": -0.1, ""support"": 1900.0, ""resistance"": 2040.0}"
ETH-butterfly-20260808093253,2026-08-08T09:32:53.134186,ETH,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 1840.0, ""side"": 1, ""entry_premium"": 79.7600042, ""symbol"": ""C-ETH-1840-080826""}, {""type"": ""call"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 39.76000306, ""symbol"": ""C-ETH-1880-080826""}, {""type"": ""call"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 39.76000306, ""symbol"": ""C-ETH-1880-080826""}, {""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 0.11159641, ""symbol"": ""C-ETH-1930-080826""}]",-0.0035,0.1035,970,settled,1919.77,-0.0012,0.1316,-0.1328,2026-08-08,"{""entry_spot"": 1919.77, ""entry_iv"": 11.6, ""qty"": 970, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 3.8 \u00b7 2.5h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0096, ""net_theta"": -0.025, ""net_vega"": 0.0003, ""net_gamma"": 0.00015, ""bias"": ""Neutral"", ""pcr"": 0.75, ""max_pain"": 1920.0, ""skew"": -0.1, ""support"": 1900.0, ""resistance"": 2040.0, ""rr"": 3.83}"
BTC-long_strangle-20260808100723,2026-08-08T10:07:23.321352,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 3.11333375, ""symbol"": ""C-BTC-65200-080826""}, {""type"": ""put"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 1.43182831, ""symbol"": ""P-BTC-64800-080826""}]",-0.0045,0.0045,22000,settled,64992.6,-0.0045,0.0002,-0.0047,2026-08-08,"{""entry_spot"": 64992.6, ""entry_iv"": 6.15, ""qty"": 22000, ""pop"": 0.092, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.1487, ""net_vega"": 0.0018, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 65000.0, ""skew"": -1.3, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-cheap_strangle-20260808100723,2026-08-08T10:07:23.961289,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 0.94213329, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 0.12656052, ""symbol"": ""P-BTC-64600-080826""}]",-0.0011,0.0011,93570,settled,64992.6,-0.0011,0.0,-0.0011,2026-08-08,"{""entry_spot"": 64992.6, ""entry_iv"": 6.15, ""qty"": 93570, ""pop"": 0.028, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.0867, ""net_vega"": 0.0006, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 65000.0, ""skew"": -1.3, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-butterfly-20260808100724,2026-08-08T10:07:24.688834,BTC,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 64200.0, ""side"": 1, ""entry_premium"": 792.63227836, ""symbol"": ""C-BTC-64200-080826""}, {""type"": ""call"", ""strike"": 64600.0, ""side"": -1, ""entry_premium"": 393.40027882, ""symbol"": ""C-BTC-64600-080826""}, {""type"": ""call"", ""strike"": 64600.0, ""side"": -1, ""entry_premium"": 393.40027882, ""symbol"": ""C-BTC-64600-080826""}, {""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 3.11333375, ""symbol"": ""C-BTC-65200-080826""}]",-0.0089,0.2089,480,settled,64992.6,-0.0015,0.1305,-0.1321,2026-08-08,"{""entry_spot"": 64992.6, ""entry_iv"": 6.15, ""qty"": 480, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 1.9 \u00b7 1.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0009, ""net_theta"": -0.018, ""net_vega"": 0.0004, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 65000.0, ""skew"": -1.3, ""support"": 64800.0, ""resistance"": 65800.0, ""rr"": 1.87}"
ETH-long_strangle-20260808100725,2026-08-08T10:07:25.603209,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 1.66294393, ""symbol"": ""C-ETH-1920-080826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.10425651, ""symbol"": ""P-ETH-1910-080826""}]",-0.0177,0.0177,5660,settled,1919.42,-0.0177,0.0007,-0.0184,2026-08-08,"{""entry_spot"": 1919.42, ""entry_iv"": 10.55, ""qty"": 5660, ""pop"": 0.498, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0041, ""net_theta"": -0.1562, ""net_vega"": 0.0014, ""net_gamma"": 0.00099, ""bias"": ""Neutral"", ""pcr"": 0.71, ""max_pain"": 1920.0, ""skew"": 1.7, ""support"": 1910.0, ""resistance"": 2040.0}"
ETH-butterfly-20260808100726,2026-08-08T10:07:26.265747,ETH,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 1840.0, ""side"": 1, ""entry_premium"": 79.42000012, ""symbol"": ""C-ETH-1840-080826""}, {""type"": ""call"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 39.42006851, ""symbol"": ""C-ETH-1880-080826""}, {""type"": ""call"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 39.42006851, ""symbol"": ""C-ETH-1880-080826""}, {""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 0.10353255, ""symbol"": ""C-ETH-1930-080826""}]",-0.0068,0.1068,940,settled,1919.42,-0.001,0.1308,-0.1318,2026-08-08,"{""entry_spot"": 1919.42, ""entry_iv"": 10.55, ""qty"": 940, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 3.7 \u00b7 1.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0096, ""net_theta"": -0.0346, ""net_vega"": 0.0003, ""net_gamma"": 0.00015, ""bias"": ""Neutral"", ""pcr"": 0.71, ""max_pain"": 1920.0, ""skew"": 1.7, ""support"": 1910.0, ""resistance"": 2040.0, ""rr"": 3.68}"
BTC-long_strangle-20260808105033,2026-08-08T10:50:33.663143,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65200.0, ""side"": 1, ""entry_premium"": 1.530453, ""symbol"": ""C-BTC-65200-080826""}, {""type"": ""put"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 24.87180627, ""symbol"": ""P-BTC-65000-080826""}]",-0.0264,0.0264,3790,settled,65010.5,-0.0264,0.0011,-0.0275,2026-08-08,"{""entry_spot"": 65010.5, ""entry_iv"": 5.4, ""qty"": 3790, ""pop"": 0.481, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0004, ""net_theta"": -0.3949, ""net_vega"": 0.0036, ""net_gamma"": 1e-05, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 65000.0, ""skew"": -1.1, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-cheap_strangle-20260808105034,2026-08-08T10:50:34.162380,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 0.45732145, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 0.22160457, ""symbol"": ""P-BTC-64600-080826""}]",-0.0007,0.0007,147290,settled,65010.5,-0.0007,0.0,-0.0007,2026-08-08,"{""entry_spot"": 65010.5, ""entry_iv"": 5.4, ""qty"": 147290, ""pop"": 0.013, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.0606, ""net_vega"": 0.0003, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 65000.0, ""skew"": -1.1, ""support"": 64800.0, ""resistance"": 65800.0}"
BTC-butterfly-20260808105034,2026-08-08T10:50:34.694520,BTC,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 35.5601685, ""symbol"": ""C-BTC-65000-080826""}, {""type"": ""call"", ""strike"": 65400.0, ""side"": -1, ""entry_premium"": 0.45732145, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""call"", ""strike"": 65400.0, ""side"": -1, ""entry_premium"": 0.45732145, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""call"", ""strike"": 66000.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-66000-080826""}]",-0.0347,0.2347,430,settled,65010.5,-0.0242,0.0019,-0.0262,2026-08-08,"{""entry_spot"": 65010.5, ""entry_iv"": 5.4, ""qty"": 430, ""pop"": 0.556, ""why"": ""butterfly pin \u00b7 R:R 1.6 \u00b7 1.2h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": 0.0005, ""net_theta"": -0.2292, ""net_vega"": 0.0026, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 65000.0, ""skew"": -1.1, ""support"": 64800.0, ""resistance"": 65800.0, ""rr"": 1.56}"
ETH-long_strangle-20260808105035,2026-08-08T10:50:35.733526,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 0.05344955, ""symbol"": ""C-ETH-1930-080826""}, {""type"": ""put"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 1.09974609, ""symbol"": ""P-ETH-1920-080826""}]",-0.0115,0.0115,8670,settled,1920.82,-0.0115,0.0005,-0.012,2026-08-08,"{""entry_spot"": 1920.82, ""entry_iv"": 8.5, ""qty"": 8670, ""pop"": 0.442, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0038, ""net_theta"": -0.182, ""net_vega"": 0.001, ""net_gamma"": 0.00119, ""bias"": ""Neutral"", ""pcr"": 0.81, ""max_pain"": 1920.0, ""skew"": -2.0, ""support"": 1910.0, ""resistance"": 2040.0}"
ETH-butterfly-20260808105036,2026-08-08T10:50:36.231483,ETH,butterfly,2026-08-08,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": 1, ""entry_premium"": 1.92289667, ""symbol"": ""C-ETH-1920-080826""}, {""type"": ""call"", ""strike"": 1970.0, ""side"": -1, ""entry_premium"": 0.01, ""symbol"": ""C-ETH-1970-080826""}, {""type"": ""call"", ""strike"": 1970.0, ""side"": -1, ""entry_premium"": 0.01, ""symbol"": ""C-ETH-1970-080826""}, {""type"": ""call"", ""strike"": 2020.0, ""side"": 1, ""entry_premium"": 0.01, ""symbol"": ""C-ETH-2020-080826""}]",-0.0191,0.0191,5230,settled,1920.82,-0.0109,0.0011,-0.0121,2026-08-08,"{""entry_spot"": 1920.82, ""entry_iv"": 8.5, ""qty"": 5230, ""pop"": 0.589, ""why"": ""butterfly pin \u00b7 R:R 25.1 \u00b7 1.2h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": 0.0059, ""net_theta"": -0.1466, ""net_vega"": 0.0009, ""net_gamma"": 0.00107, ""bias"": ""Neutral"", ""pcr"": 0.81, ""max_pain"": 1920.0, ""skew"": -2.0, ""support"": 1910.0, ""resistance"": 2040.0, ""rr"": 25.14}"
BTC-long_strangle-20260808112355,2026-08-08T11:23:55.263395,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 14.3762958, ""symbol"": ""C-BTC-65000-080826""}, {""type"": ""put"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 0.1521213, ""symbol"": ""P-BTC-64800-080826""}]",-0.0145,0.0145,6880,settled,64983.8,-0.0145,0.0006,-0.0151,2026-08-08,"{""entry_spot"": 64983.8, ""entry_iv"": 5.0, ""qty"": 6880, ""pop"": 0.374, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0004, ""net_theta"": -0.3831, ""net_vega"": 0.0021, ""net_gamma"": 1e-05, ""bias"": ""Neutral"", ""pcr"": 0.92, ""max_pain"": 65000.0, ""skew"": 0.0, ""support"": 65000.0, ""resistance"": 65800.0}"
BTC-cheap_strangle-20260808112355,2026-08-08T11:23:55.755091,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""P-BTC-64600-080826""}]",-0.0002,0.0002,500000,settled,64983.8,-0.0002,0.0,-0.0002,2026-08-08,"{""entry_spot"": 64983.8, ""entry_iv"": 5.0, ""qty"": 500000, ""pop"": 0.001, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.0051, ""net_vega"": 0.0, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.92, ""max_pain"": 65000.0, ""skew"": 0.0, ""support"": 65000.0, ""resistance"": 65800.0}"
ETH-long_strangle-20260808112356,2026-08-08T11:23:56.638796,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 0.03092148, ""symbol"": ""C-ETH-1930-080826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.02909782, ""symbol"": ""P-ETH-1910-080826""}]",-0.0006,0.0006,166610,settled,1920.03,-0.0006,0.0,-0.0006,2026-08-08,"{""entry_spot"": 1920.03, ""entry_iv"": 7.2, ""qty"": 166610, ""pop"": 0.035, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.0816, ""net_vega"": 0.0001, ""net_gamma"": 0.00018, ""bias"": ""Neutral"", ""pcr"": 0.88, ""max_pain"": 1920.0, ""skew"": 0.1, ""support"": 1910.0, ""resistance"": 2040.0}"
XAUTUSD-gold_ema-20260808112437,2026-08-08T11:24:37.509707,XAUTUSD,gold_ema,perpetual,"[{""type"": ""future"", ""strike"": 4329.96, ""side"": 1, ""entry_premium"": 4329.96, ""symbol"": ""XAUTUSD""}]",0.0,10.0,1,settled,4322.23,-10.0042,6.6066,-16.6108,2026-08-10,"{""entry_spot"": 4329.96, ""direction"": 1, ""sl"": 4322.23, ""tp"": 4349.28, ""qty_oz"": 1.2942, ""e20"": 4329.01, ""e50"": 4327.17, ""why"": ""20/50 EMA 3rd retest""}"
BTC-long_strangle-20260808115248,2026-08-08T11:52:48.491603,BTC,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.84254807, ""symbol"": ""C-BTC-65000-080826""}, {""type"": ""put"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""P-BTC-64800-080826""}]",-0.0009,0.0009,106100,settled,64956.9,-0.0009,0.0,-0.001,2026-08-08,"{""entry_spot"": 64956.9, ""entry_iv"": 6.35, ""qty"": 106100, ""pop"": 0.025, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.1359, ""net_vega"": 0.0001, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 65000.0, ""skew"": 0.0, ""support"": 65000.0, ""resistance"": 66000.0}"
BTC-cheap_strangle-20260808115249,2026-08-08T11:52:49.079026,BTC,cheap_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-65400-080826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""P-BTC-64600-080826""}]",-0.0002,0.0002,500000,settled,64956.9,-0.0002,0.0,-0.0002,2026-08-08,"{""entry_spot"": 64956.9, ""entry_iv"": 6.35, ""qty"": 500000, ""pop"": 0.0, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.0, ""net_vega"": 0.0, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 65000.0, ""skew"": 0.0, ""support"": 65000.0, ""resistance"": 66000.0}"
ETH-long_strangle-20260808115250,2026-08-08T11:52:50.420527,ETH,long_strangle,2026-08-08,"[{""type"": ""call"", ""strike"": 2040.0, ""side"": 1, ""entry_premium"": 0.01, ""symbol"": ""C-ETH-2040-080826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.01, ""symbol"": ""P-ETH-1910-080826""}]",-0.0002,0.0002,500000,settled,1919.99,-0.0002,0.0,-0.0002,2026-08-08,"{""entry_spot"": 1919.99, ""entry_iv"": 8.15, ""qty"": 500000, ""pop"": 0.0, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": 0.0, ""net_vega"": 0.0, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.8, ""max_pain"": 1920.0, ""skew"": -66.3, ""support"": 1910.0, ""resistance"": 2040.0}"
BTC-long_strangle-20260808123744,2026-08-08T12:37:44.231810,BTC,long_strangle,2026-08-09,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 49.47700919, ""symbol"": ""C-BTC-65400-090826""}, {""type"": ""put"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 83.15838929, ""symbol"": ""P-BTC-64800-090826""}]",-0.1326,0.1326,750,settled,64981.4,-0.1326,0.0055,-0.1381,2026-08-09,"{""entry_spot"": 65000.0, ""entry_iv"": 12.45, ""qty"": 750, ""pop"": 0.507, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.14, ""net_vega"": 0.0211, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 1.1, ""max_pain"": 65000.0, ""skew"": -0.9, ""support"": 64800.0, ""resistance"": 66800.0}"
BTC-cheap_strangle-20260808123744,2026-08-08T12:37:44.729304,BTC,cheap_strangle,2026-08-09,"[{""type"": ""call"", ""strike"": 65400.0, ""side"": 1, ""entry_premium"": 49.47700919, ""symbol"": ""C-BTC-65400-090826""}, {""type"": ""put"", ""strike"": 64600.0, ""side"": 1, ""entry_premium"": 40.48127518, ""symbol"": ""P-BTC-64600-090826""}]",-0.09,0.09,1110,settled,64981.4,-0.09,0.0037,-0.0937,2026-08-09,"{""entry_spot"": 65000.0, ""entry_iv"": 12.45, ""qty"": 1110, ""pop"": 0.369, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.122, ""net_vega"": 0.0179, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 1.1, ""max_pain"": 65000.0, ""skew"": -0.9, ""support"": 64800.0, ""resistance"": 66800.0}"
ETH-long_strangle-20260808123745,2026-08-08T12:37:45.494115,ETH,long_strangle,2026-08-09,"[{""type"": ""call"", ""strike"": 1930.0, ""side"": 1, ""entry_premium"": 3.94386423, ""symbol"": ""C-ETH-1930-090826""}, {""type"": ""put"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 3.65328605, ""symbol"": ""P-ETH-1910-090826""}]",-0.076,0.076,1320,settled,1918.83,-0.076,0.0031,-0.0791,2026-08-09,"{""entry_spot"": 1919.95, ""entry_iv"": 19.4, ""qty"": 1320, ""pop"": 0.609, ""why"": ""major event ahead \u2014 long vol into the move"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.0703, ""net_vega"": 0.0069, ""net_gamma"": 0.00036, ""bias"": ""Slightly Bullish"", ""pcr"": 0.54, ""max_pain"": 1920.0, ""skew"": -0.3, ""support"": 1880.0, ""resistance"": 2040.0}"
